frame,time,mouse_id,behavior,node,x,y,z
4,0.4,0,0,right_hind_paw,244.18960624673397,172.60449250469426,2.0342337290264085
5,0.5,0,0,head,205.5187852924015,186.35042599560197,28.960727867292682
5,0.5,0,0,nose_tip,192.6862650612916,193.18108512633148,18.78344682518161
5,0.5,0,0,left_ear_tip,202.1253725794148,173.4096880345032,34.166512152599736
5,0.5,0,0,right_ear_tip,214.03413801648645,194.5320371072259,34.74450726031557
5,0.5,0,0,tail_root,250.35311441185075,162.02588519969484,16.600348969262498
5,0.5,0,0,tail_tip,267.07217847803923,152.92641489701705,8.909850880006163
5,0.5,0,0,left_front_paw,204.97526957365292,175.74904286336547,1.584433794334676
5,0.5,0,0,right_front_paw,215.39785098015656,191.8074690424203,2.1567503341821705
5,0.5,0,0,left_hind_paw,229.31624727765288,163.59229347254467,1.5413307209412357
5,0.5,0,0,right_hind_paw,237.18988748686058,177.57870929323428,0.8451610124747735
6,0.6,0,0,head,201.48184311524696,184.75047908568655,29.014378609284552
6,0.6,0,0,nose_tip,187.53047534989358,190.46880419595823,19.16658055037166
6,0.6,0,0,left_ear_tip,199.6049232293729,171.62965988614158,34.195213303008266
6,0.6,0,0,right_ear_tip,208.7510763005773,193.88615222953098,34.76939506286161
6,0.6,0,0,tail_root,248.77998035838573,165.5925533358347,16.74900404027572
6,0.6,0,0,tail_tip,266.22470019275204,157.55303933973605,9.124680931260407
6,0.6,0,0,left_front_paw,202.2164556876108,174.55674518093883,1.682190809274695
6,0.6,0,0,right_front_paw,211.2958664495077,191.76814601816125,2.2587862391048263
6,0.6,0,0,left_hind_paw,227.72726990256567,164.59211281373825,0.9736458162887011
6,0.6,0,0,right_hind_paw,233.52909090318147,179.99147140300107,1.0405819341523428
7,0.7,0,0,head,198.71217641330912,185.5220907090007,28.782297708745343
7,0.7,0,0,nose_tip,184.7299978522789,191.39351681621866,18.708218724885196
7,0.7,0,0,left_ear_tip,196.92250599416667,172.51605193326083,34.39426293290889
7,0.7,0,0,right_ear_tip,206.0744296648233,194.89490716335877,34.17441084164307
7,0.7,0,0,tail_root,245.66486097933648,165.88564265371795,15.959090666783
7,0.7,0,0,tail_tip,262.7746172273521,156.6484793537378,8.03034870082398
7,0.7,0,0,left_front_paw,199.8673125261722,175.40783213328743,1.5247998407513852
7,0.7,0,0,right_front_paw,208.36298705409283,192.83880886825264,1.7282354468315826
7,0.7,0,0,left_hind_paw,224.42694247720902,164.5071683034419,0.26315605281430443
7,0.7,0,0,right_hind_paw,230.2921159535202,180.5555532066828,0.7326959860080586
8,0.8,0,0,head,196.2252261403152,188.739254680719,28.321896041474055
8,0.8,0,0,nose_tip,182.67891369401804,195.79358081442254,18.134637144958614
8,0.8,0,0,left_ear_tip,193.89653806900552,175.53253954415905,33.68141291257031
8,0.8,0,0,right_ear_tip,204.3626778355226,197.4818034873508,33.740742939560235
8,0.8,0,0,tail_root,241.48063602902295,166.7013684332412,13.460578314771684
8,0.8,0,0,tail_tip,257.5676791225759,155.5400339466455,4.40822296716459
8,0.8,0,0,left_front_paw,196.54623767943613,180.2458524846321,0.6160201864537854
8,0.8,0,0,right_front_paw,205.78647739641252,196.79807700320862,0.5945677236934329
8,0.8,0,0,left_hind_paw,219.17498087248705,166.5321448507759,-2.445676873756353
8,0.8,0,0,right_hind_paw,226.9410759981915,183.186589993134,0.26388537652457444
9,0.9,0,0,head,193.32385774686202,188.91716851905585,27.931929420382282
9,0.9,0,0,nose_tip,180.21927036023527,194.73972406813627,16.438965497344316
9,0.9,0,0,left_ear_tip,191.25258183348444,175.93833352255533,34.73340803599301
9,0.9,0,0,right_ear_tip,201.08429004664885,197.79094081783438,33.19156453489564
9,0.9,0,0,tail_root,239.7429446234252,168.2170083666369,14.841816272055308
9,0.9,0,0,tail_tip,256.45028285123465,158.26495293613849,7.121552616266519
9,0.9,0,0,left_front_paw,194.07731821001397,178.20663014052238,0.23055408691656865
9,0.9,0,0,right_front_paw,202.93811380494446,195.8694520236454,-0.6277371307659022
9,0.9,0,0,left_hind_paw,217.60023700504206,165.82018600640905,-1.495756370682987
9,0.9,0,0,right_hind_paw,224.3082994252381,182.68552239583653,0.6718098911240276
10,1.0,0,0,head,187.34533532092672,189.18135508054698,25.299066228478623
10,1.0,0,0,nose_tip,174.7451825600521,193.39296170252692,12.032296734287584
10,1.0,0,0,left_ear_tip,185.9314817885617,175.82667152704894,32.00473272405736
10,1.0,0,0,right_ear_tip,194.55494554294566,198.17641958762812,30.827122344434326
10,1.0,0,0,tail_root,236.30093669580427,172.7418672650131,15.935751996182589
10,1.0,0,0,tail_tip,254.30689015206053,164.98180030591655,9.993832380584443
10,1.0,0,0,left_front_paw,191.3849409201149,178.5486478954123,-0.8090898594124498
10,1.0,0,0,right_front_paw,197.6941304702253,195.32856909112195,-3.0354515358852385
10,1.0,0,0,left_hind_paw,215.666431939615,168.4107091197715,-0.9066791217218039
10,1.0,0,0,right_hind_paw,219.96597432217453,183.8553540145568,-0.4004714812777579
11,1.1,0,0,head,185.685161516795,190.4441068151044,25.920122571689664
11,1.1,0,0,nose_tip,172.4272511180066,193.41161304952456,12.613906467276378
11,1.1,0,0,left_ear_tip,184.32395725462487,177.60281004935806,33.135780914822284
11,1.1,0,0,right_ear_tip,193.4961495260602,199.40249548303888,30.632890001418467
11,1.1,0,0,tail_root,234.26095967122555,172.95804715503078,16.475077825893973
11,1.1,0,0,tail_tip,252.06242218234058,165.21620443506256,10.85326738343342
11,1.1,0,0,left_front_paw,188.46078048557888,178.17866564579748,0.5993470569564572
11,1.1,0,0,right_front_paw,195.39345858073006,193.98021623424128,-3.275507069536884
11,1.1,0,0,left_hind_paw,213.79819013185954,167.77463212555006,0.8382842404089248
11,1.1,0,0,right_hind_paw,217.36906817344868,182.09148996442602,-0.5313266928179862
12,1.2,0,0,head,183.3940482955302,189.99023430124,25.859502253854945
12,1.2,0,0,nose_tip,170.1281294446398,193.89627160033638,13.261515714847032
12,1.2,0,0,left_ear_tip,182.7466372172515,176.52622217829247,31.487070731065263
12,1.2,0,0,right_ear_tip,191.47650316217417,198.46888165908,31.611960267384486
12,1.2,0,0,tail_root,232.25353469320524,174.1764692709967,15.031079305457588
12,1.2,0,0,tail_tip,250.2467494940139,167.69031044487448,8.996861185251575
12,1.2,0,0,left_front_paw,185.34079157327648,180.84254537447114,0.06338970528307364
12,1.2,0,0,right_front_paw,193.74464696808062,195.8054922574361,-3.2401756338356305
12,1.2,0,0,left_hind_paw,212.6679632224631,169.9324691020863,-0.7766854995777909
12,1.2,0,0,right_hind_paw,215.06573311377846,183.9909598501312,-1.511776856778019
13,1.3,0,0,head,183.52966275309225,190.37064834802268,26.673741331404802
13,1.3,0,0,nose_tip,170.32216206807524,194.36307785740544,14.580523893368479
13,1.3,0,0,left_ear_tip,183.2908135990053,176.79697805676133,31.91435739649054
13,1.3,0,0,right_ear_tip,191.90561558269798,199.07324395285104,32.73737246082114
13,1.3,0,0,tail_root,232.2794508606333,174.55916636474694,15.358507529661484
13,1.3,0,0,tail_tip,250.34122376343504,168.44314641564634,9.303807037693165
13,1.3,0,0,left_front_paw,184.77848847994,180.5352816157915,0.917003847653294
13,1.3,0,0,right_front_paw,194.00928960612958,196.48599987123615,-2.7304493699784538
13,1.3,0,0,left_hind_paw,212.76110052203052,169.67886662156647,-0.3939208937836123
13,1.3,0,0,right_hind_paw,214.75434218511253,184.06669705958723,-1.2780856756087997
14,1.4,0,0,head,183.5553270168244,188.7519565404556,26.576524975784405
14,1.4,0,0,nose_tip,170.79345008845374,192.87928633158805,15.067290156394254
14,1.4,0,0,left_ear_tip,183.884513929714,175.03266464745704,31.463948871174818
14,1.4,0,0,right_ear_tip,191.5064996550299,197.5794024054328,32.840587099676945
14,1.4,0,0,tail_root,232.8769550427396,174.78418849671556,15.313408898284031
14,1.4,0,0,tail_tip,251.3686240272576,169.73354822667244,9.409272477553525
14,1.4,0,0,left_front_paw,185.22689029599888,179.51137581041436,0.5956990181807433
14,1.4,0,0,right_front_paw,194.11416033971275,196.36078281883078,-2.434365428676359
14,1.4,0,0,left_hind_paw,213.5582624523899,168.48641495265164,-1.6069935109304063
14,1.4,0,0,right_hind_paw,214.93772392935176,184.0058914430616,-1.3231621998047824
15,1.5,0,0,head,182.27193131799154,187.50767058282628,26.044959226070464
15,1.5,0,0,nose_tip,169.5673796872966,190.91336344632876,14.698106708076867
15,1.5,0,0,left_ear_tip,183.00895818534343,173.9491671326687,31.58924002218194
15,1.5,0,0,right_ear_tip,189.87567111814568,197.13232583374838,32.22507043125126
15,1.5,0,0,tail_root,231.93333054045436,174.40182022273436,15.248597216959942
15,1.5,0,0,tail_tip,250.83025148320763,169.9574814662542,9.621849023264812
15,1.5,0,0,left_front_paw,184.22774871809182,176.8404854368813,-0.9096038202425538
15,1.5,0,0,right_front_paw,192.9419343366608,194.64709113131067,-3.2414668474143165
15,1.5,0,0,left_hind_paw,212.5981102951279,166.3795235523033,-2.0559744346005977
15,1.5,0,0,right_hind_paw,213.76919731037864,182.53834470285193,-1.5325869874308597
16,1.6,0,0,head,181.00031538138072,189.00686746041703,25.490894029562153
16,1.6,0,0,nose_tip,168.4619045188819,192.17487150321858,14.322390115432297
16,1.6,0,0,left_ear_tip,180.91616612069075,175.70075871724725,32.086558558996465
16,1.6,0,0,right_ear_tip,188.99106405374377,199.36369744958165,31.388733847730062
16,1.6,0,0,tail_root,229.69617118833074,173.0978245225383,14.080578562618275
16,1.6,0,0,tail_tip,247.8180406415475,167.57596509992277,8.227199617185784
16,1.6,0,0,left_front_paw,182.35598005081638,176.6073608830296,-1.4487100458048103
16,1.6,0,0,right_front_paw,191.09552885624672,194.50465191250407,-4.299862945897468
16,1.6,0,0,left_hind_paw,208.03266410272843,164.51317168658102,-2.582778807026733
16,1.6,0,0,right_hind_paw,212.03637534299207,180.95637093515907,-2.418558579239445
17,1.7,0,0,head,180.2063861255502,192.15487502334446,26.410992596664734
17,1.7,0,0,nose_tip,168.28066292481807,196.13336677631156,14.895721273656001
17,1.7,0,0,left_ear_tip,178.9227678982685,178.5821490833875,32.89912700555775
17,1.7,0,0,right_ear_tip,188.5423233008683,202.6836834257385,33.326454551311315
17,1.7,0,0,tail_root,228.0102675235872,173.49303396848188,15.406269485601358
17,1.7,0,0,tail_tip,245.5543052314033,167.08676586666195,9.732299590077185
17,1.7,0,0,left_front_paw,181.8309702684665,180.06618055850976,-1.2366891630076935
17,1.7,0,0,right_front_paw,190.67920153197483,197.76912205669305,-3.1109165759482242
17,1.7,0,0,left_hind_paw,205.9502982158965,165.98224955104362,-1.8384083856361306
17,1.7,0,0,right_hind_paw,211.81957115299556,182.4040389590513,-1.2051856674172101
18,1.8,0,0,head,175.85219278924416,193.9539167680774,26.59001129027793
18,1.8,0,0,nose_tip,164.23596525496805,197.7745376648121,14.387957409255323
18,1.8,0,0,left_ear_tip,173.69816146885762,180.26967392086834,33.55570174847924
18,1.8,0,0,right_ear_tip,184.32419745342773,204.90188170925902,33.34108895168696
18,1.8,0,0,tail_root,223.25030518693976,173.3861127757007,17.37243573635359
18,1.8,0,0,tail_tip,240.46523165539247,166.3674172837218,12.342929379614628
18,1.8,0,0,left_front_paw,177.50208377220218,180.80027077604043,-0.9740219858153446
18,1.8,0,0,right_front_paw,186.90588657026797,198.33643897339522,-2.5244921970232634
18,1.8,0,0,left_hind_paw,202.24250274327537,165.3243523209445,-0.020621635691138285
18,1.8,0,0,right_hind_paw,207.88520659379517,181.8833414707567,0.013461244858945565
19,1.9,0,0,head,174.82334753651864,195.10962010688854,27.092917165325282
19,1.9,0,0,nose_tip,162.64855622886006,199.71567268758002,15.530950533021818
19,1.9,0,0,left_ear_tip,172.7341411085235,180.97806188201895,33.0210881782235
19,1.9,0,0,right_ear_tip,183.38859347113288,205.58047659761712,33.935891986217925
19,1.9,0,0,tail_root,221.7326457357729,174.77577711469482,15.23408540802431
19,1.9,0,0,tail_tip,238.535362805173,168.1289979779851,9.288987089363825
19,1.9,0,0,left_front_paw,175.25468951319422,183.33432027732206,-1.722513732464015
19,1.9,0,0,right_front_paw,185.15193879569557,201.39536583673404,-1.3907182827900466
19,1.9,0,0,left_hind_paw,200.6845995870021,167.41910924604133,-1.7690019031905906
19,1.9,0,0,right_hind_paw,205.88028782253588,183.96094527265925,-1.2474879500895433
20,2.0,0,0,head,172.1141850046658,197.78196682408893,26.30308250668794
20,2.0,0,0,nose_tip,159.94356916577408,202.02331142305306,14.524252011363588
20,2.0,0,0,left_ear_tip,169.51214576425562,184.28391089454195,32.80762420782527
20,2.0,0,0,right_ear_tip,181.27066085370453,207.5251007502772,32.183598839396545
20,2.0,0,0,tail_root,218.32126402480685,175.13360038559864,15.981422508411185
20,2.0,0,0,tail_tip,234.74497016459634,167.8017847600605,10.543701716408611
20,2.0,0,0,left_front_paw,172.53041182578755,183.953588904457,-2.0099374335131803
20,2.0,0,0,right_front_paw,182.80839133562608,201.45287352529226,-2.4341000054271587
20,2.0,0,0,left_hind_paw,196.58532905046798,167.08879453505537,-0.7170631403156599
20,2.0,0,0,right_hind_paw,203.55209312492957,183.3006434808746,-1.2592461073825083
21,2.1,0,0,head,167.07786603777447,202.62288766762322,26.35135282312285
21,2.1,0,0,nose_tip,156.00672864840467,208.77134294706823,14.442643299693435
21,2.1,0,0,left_ear_tip,162.8358182591013,189.12346439386982,31.51818010539469
21,2.1,0,0,right_ear_tip,177.23879784205562,210.4577389880475,32.83628140981273
21,2.1,0,0,tail_root,210.7144880692279,175.37258304954662,15.966487155632471
21,2.1,0,0,tail_tip,226.26742186367255,166.8480905119623,10.556267775733742
21,2.1,0,0,left_front_paw,166.5546622978645,190.47663100757444,-2.482617305014287
21,2.1,0,0,right_front_paw,179.0374627355006,206.82371710758667,-1.6494143823180472
21,2.1,0,0,left_hind_paw,188.84411994210797,170.30697080306848,-2.579469790522209
21,2.1,0,0,right_hind_paw,197.62617795962382,185.644709896559,-1.3282356235143087
22,2.2,0,0,head,164.3451506027007,206.93852040346914,26.551851745019952
22,2.2,0,0,nose_tip,152.896198120548,212.54140529199952,14.583649683285719
22,2.2,0,0,left_ear_tip,159.8069150237603,194.17544891618115,32.55332410158433
22,2.2,0,0,right_ear_tip,174.9134066865653,214.57164167648716,32.113900427206644
22,2.2,0,0,tail_root,206.41041237330666,176.92755649351633,17.362993470368785
22,2.2,0,0,tail_tip,221.3456088068371,167.74115586603028,12.25696429608414
22,2.2,0,0,left_front_paw,162.47922988416136,192.57980255476846,-1.3889080718197695
22,2.2,0,0,right_front_paw,175.60793422311113,208.30933708916479,-1.3612076174257042
22,2.2,0,0,left_hind_paw,184.11505233736455,171.36047748031277,-0.03423847613149411
22,2.2,0,0,right_hind_paw,193.4667431995999,186.02523829269526,-0.7977289178541385
23,2.3,0,0,head,159.26896477875218,208.8236573756002,26.61153033579413
23,2.3,0,0,nose_tip,147.48122082338705,213.17556210080335,14.29578022962277
23,2.3,0,0,left_ear_tip,155.49367500300016,196.27814443036135,33.07759681311096
23,2.3,0,0,right_ear_tip,169.59119340794186,217.2501591086649,31.828505727924572
23,2.3,0,0,tail_root,202.79441986835516,180.5051093910286,18.98434748010068
23,2.3,0,0,tail_tip,218.10404524705154,172.4341211125028,14.28928874781113
23,2.3,0,0,left_front_paw,158.43633010377857,192.89282986798642,-1.2336458846764948
23,2.3,0,0,right_front_paw,170.452977364869,209.38170430353375,-1.15498729360338
23,2.3,0,0,left_hind_paw,181.01267423107367,172.67373574467945,1.3111438447918555
23,2.3,0,0,right_hind_paw,189.8579965785382,187.81980587820374,0.2527703467831943
24,2.4,0,0,head,154.9878032620512,210.4917748175366,26.824004232981967
24,2.4,0,0,nose_tip,143.33935901469735,214.95120110912853,14.63113475363224
24,2.4,0,0,left_ear_tip,151.596512238981,198.0175960429936,33.06229493212997
24,2.4,0,0,right_ear_tip,165.307625212116,218.8294209295375,32.05196282433329
24,2.4,0,0,tail_root,198.56872147930355,182.77257187910308,17.50044939457306
24,2.4,0,0,tail_tip,213.73923723305833,175.76952172540018,12.17316116396606
24,2.4,0,0,left_front_paw,153.73329911422732,195.25220260706294,-1.5931827524930635
24,2.4,0,0,right_front_paw,165.66347616656802,211.73365575417938,-1.218131725227984
24,2.4,0,0,left_hind_paw,176.73185890803217,174.95867508272372,0.30126151445941934
24,2.4,0,0,right_hind_paw,185.28030091817106,190.34665179532487,-0.7397062802160359
25,2.5,0,0,head,149.04964521136785,212.3505919616046,27.091535553415728
25,2.5,0,0,nose_tip,136.8868217103899,215.5536707634245,14.691284534313633
25,2.5,0,0,left_ear_tip,146.7640462869361,199.92485349225976,33.4390583409895
25,2.5,0,0,right_ear_tip,158.67349022495324,221.62152904534537,32.36040610838745
25,2.5,0,0,tail_root,194.70498844162285,187.9528085287395,18.43606808387145
25,2.5,0,0,tail_tip,210.20799848671524,183.12988634670535,13.156490094943633
25,2.5,0,0,left_front_paw,149.20309572946888,196.51374756272298,-1.2800703053649483
25,2.5,0,0,right_front_paw,159.83070847899714,213.81825923579726,-1.2699364716764512
25,2.5,0,0,left_hind_paw,173.05693311740774,177.96703560049434,1.1979723523588466
25,2.5,0,0,right_hind_paw,181.11564879899416,194.138326707021,0.29737171975062937
26,2.6,0,0,head,145.7465698177264,214.20462594888386,27.06997410425905
26,2.6,0,0,nose_tip,133.92821254620745,217.31024614847678,14.908990842510002
26,2.6,0,0,left_ear_tip,142.82857826767886,202.044737231232,33.59031096254139
26,2.6,0,0,right_ear_tip,155.2548096889548,223.42220907623079,32.08050884590268
26,2.6,0,0,tail_root,191.00553254434308,189.0753965160329,18.42547064555343
26,2.6,0,0,tail_tip,206.17258348760936,185.41016410363497,12.893435744640614
26,2.6,0,0,left_front_paw,145.70762938237132,198.12686196313788,-0.7040185451385506
26,2.6,0,0,right_front_paw,156.62733184836614,214.99841533019344,-1.1842332845246475
26,2.6,0,0,left_hind_paw,169.03436891884704,179.0316113055393,1.6273475102247081
26,2.6,0,0,right_hind_paw,176.7678527272535,194.75131006523875,0.051819336974852304
27,2.7,0,0,head,143.01575385737883,217.43495179273413,26.85844717849333
27,2.7,0,0,nose_tip,131.6014801961339,220.0906831245393,14.914525366263906
27,2.7,0,0,left_ear_tip,139.5448604423423,205.63462674148948,33.6975879106501
27,2.7,0,0,right_ear_tip,152.87322888409307,226.75134179411728,31.20619638878959
27,2.7,0,0,tail_root,188.066115894652,191.7169387835984,18.881730673673868
27,2.7,0,0,tail_tip,202.87288316499863,189.66800225352708,13.016210274503756
27,2.7,0,0,left_front_paw,143.08881136192375,200.54722383947293,0.680758064116942
27,2.7,0,0,right_front_paw,153.70187020929419,216.9952940346076,-1.3884806409156514
27,2.7,0,0,left_hind_paw,165.59988018668653,180.90893750786844,2.990756071562219
27,2.7,0,0,right_hind_paw,173.69845163576204,196.22832047681865,0.0012434306927542327
28,2.8,0,0,head,141.1999086244888,217.18463490463074,27.95846576613391
28,2.8,0,0,nose_tip,130.30713372733968,221.13338187264418,16.787528737749156
28,2.8,0,0,left_ear_tip,137.1237380221602,205.48994087394567,34.36726963520875
28,2.8,0,0,right_ear_tip,151.8255565504596,225.6294710519515,32.10406195022908
28,2.8,0,0,tail_root,184.07050908515023,188.82229560654304,17.362775854278137
28,2.8,0,0,tail_tip,198.27546496532847,188.6547632726149,10.517283872878172
28,2.8,0,0,left_front_paw,139.52312715132663,201.5515701879192,1.754927137025598
28,2.8,0,0,right_front_paw,151.28824361371284,217.14092382049026,-0.5690689635222759
28,2.8,0,0,left_hind_paw,159.9914471458967,179.94875817585978,1.9116386892024244
28,2.8,0,0,right_hind_paw,169.47009313745778,195.03483775808942,-0.6898234544438211
29,2.9,0,0,head,137.8577438711384,209.90646266167727,29.52475351328042
29,2.9,0,0,nose_tip,126.38644575601921,211.78538447694544,18.30482007653741
29,2.9,0,0,left_ear_tip,136.10977800431897,197.9734774089951,35.97417394978875
29,2.9,0,0,right_ear_tip,147.233608871642,220.03500239660215,33.18306188543509
29,2.9,0,0,tail_root,184.3088323187587,188.5995691458631,17.57100975817049
29,2.9,0,0,tail_tip,197.56717277039027,191.8697921113554,9.112865404682639
29,2.9,0,0,left_front_paw,136.6627304533707,193.71663456168577,3.8793616370520656
29,2.9,0,0,right_front_paw,147.06255752942772,210.90073881151105,0.6337605006507818
29,2.9,0,0,left_hind_paw,163.0747682247946,176.294995978529,3.3942262693465604
29,2.9,0,0,right_hind_paw,167.54960767557117,192.17624784625255,-0.05730489549102202
30,3.0,0,0,head,136.0957726391404,207.83044208487775,29.84043373301621
30,3.0,0,0,nose_tip,124.42571879685337,209.0169594714806,18.35195572004407
30,3.0,0,0,left_ear_tip,135.02639605919398,195.79047695771354,35.9439910649501
30,3.0,0,0,right_ear_tip,144.91713830017815,218.3612400867181,33.60952982584715
30,3.0,0,0,tail_root,183.8193373707308,189.56725117353196,17.86142934737743
30,3.0,0,0,tail_tip,196.6991990560624,192.8102120873392,9.287664417283455
30,3.0,0,0,left_front_paw,135.70558487049072,191.98593856672028,4.098563211507328
30,3.0,0,0,right_front_paw,146.1174110193041,209.7352902721866,1.2313615435929788
30,3.0,0,0,left_hind_paw,164.07484123703756,176.80329798790655,3.585947666809969
30,3.0,0,0,right_hind_paw,166.683754430847,192.64959259285564,0.09750338486649524
31,3.1,0,0,head,135.9224200447764,208.0283990334065,30.186685103841157
31,3.1,0,0,nose_tip,123.8294688322468,207.4482369421279,19.23587085509473
31,3.1,0,0,left_ear_tip,136.59412817754654,196.06790702437175,36.33273958156494
31,3.1,0,0,right_ear_tip,143.7506036914356,219.47575515878168,33.3210183893747
31,3.1,0,0,tail_root,184.67335425952547,195.44201803962073,15.370857563869073
31,3.1,0,0,tail_tip,196.8432592999701,197.5074455452515,6.702914644158136
31,3.1,0,0,left_front_paw,135.92706849735643,191.86560120880242,4.785959311660553
31,3.1,0,0,right_front_paw,144.598015908513,210.49197919583295,1.140250774680658
31,3.1,0,0,left_hind_paw,165.76458993904413,180.65007263084735,2.7330743523473506
31,3.1,0,0,right_hind_paw,166.29647428026573,196.35053960721046,-1.1186777988053969
32,3.2,0,0,head,135.29844268915545,207.248341740259,30.309224940521048
32,3.2,0,0,nose_tip,123.73272110287608,205.995517504021,19.326418514424937
32,3.2,0,0,left_ear_tip,136.4253559930279,195.40969868839488,36.6764714712378
32,3.2,0,0,right_ear_tip,142.66861747912472,218.91148667720435,33.199185625153504
32,3.2,0,0,tail_root,184.44349762303605,196.18602592138893,15.57938912014787
32,3.2,0,0,tail_tip,196.47682200752115,196.61538856712764,7.442559054531768
32,3.2,0,0,left_front_paw,136.00946910379156,190.70348438611595,5.311112680494686
32,3.2,0,0,right_front_paw,143.98822475587042,209.48278031534377,1.2960455418894306
32,3.2,0,0,left_hind_paw,166.26602310426787,181.29919898233237,3.414989870754005
32,3.2,0,0,right_hind_paw,166.4080008431901,196.71948527847022,-0.8193647526059822
33,3.3,0,0,head,135.88053345244896,213.32907784261428,30.508510224409495
33,3.3,0,0,nose_tip,125.19567361596901,213.75077847565652,19.429039287319423
33,3.3,0,0,left_ear_tip,135.77679120562948,201.25764017774983,36.853430897867945
33,3.3,0,0,right_ear_tip,144.0731360421061,224.0155037106162,33.627969689598544
33,3.3,0,0,tail_root,183.63814373685432,197.1684196970119,15.926908554855087
33,3.3,0,0,tail_tip,194.88237756577726,195.62806768324904,7.629653460459224
33,3.3,0,0,left_front_paw,135.43342308967834,197.0985100508764,5.482922528861582
33,3.3,0,0,right_front_paw,144.76455130006102,215.0895853329956,1.6777641216958616
33,3.3,0,0,left_hind_paw,164.65725224287365,185.1079582338175,3.0540923164424703
33,3.3,0,0,right_hind_paw,166.55954119882347,200.86882084182977,-0.5509633096652569
34,3.4,0,0,head,137.45396010999033,217.6984353389124,29.212631196722242
